Date,Open,High,Low,Close,Adj Close,Volume
2019-02-04,57.2,58.31,57.15,58.29,57.28,4426900
2019-02-01,56.99,58.0,56.91,57.13,56.14,3610400
2019-01-31,57.49,57.64,56.41,56.76,55.78,4658800
2019-01-30,56.66,57.82,56.58,57.49,56.5,6768600
2019-01-29,55.65,56.54,55.38,56.37,55.4,5231900
2019-01-28,54.89,55.96,54.89,55.52,54.56,5073200
2019-01-25,55.0,55.69,54.05,54.98,54.03,7351800
2019-01-24,53.75,54.87,52.72,54.21,53.27,11000800
2019-01-23,50.88,51.31,50.06,51.02,50.14,4721300
2019-01-22,51.25,51.54,50.24,50.54,49.67,4153900
2019-01-18,50.91,51.58,50.6,51.57,50.68,3236200
2019-01-17,49.74,50.93,49.62,50.59,49.72,3483100
2019-01-16,50.36,50.73,49.75,49.78,48.92,4640300
2019-01-15,49.01,50.02,48.86,49.61,48.75,4408900
2019-01-14,48.18,49.29,47.7,48.76,47.92,3908800
2019-01-11,48.65,48.86,47.85,48.52,47.68,3568900
2019-01-10,47.49,49.03,46.9,48.99,48.14,5424800
2019-01-09,47.63,49.27,47.57,49.08,48.23,3489400
2019-01-08,48.5,48.59,47.21,47.54,46.72,4462600
2019-01-07,47.84,48.26,47.17,47.87,47.04,5194700
2019-01-04,45.99,48.06,45.99,47.86,47.03,4762100
2019-01-03,46.48,46.57,44.61,45.61,44.82,4404900
2019-01-02,46.05,47.2,45.47,47.14,46.33,4081300
2018-12-31,46.94,47.14,46.06,46.48,45.68,3805100
2018-12-28,47.0,47.5,46.59,46.76,45.95,3135700
2018-12-27,46.27,46.82,45.11,46.8,45.99,3281200
2018-12-26,44.75,46.76,44.28,46.72,45.91,3929200
2018-12-24,45.56,45.69,44.35,44.4,43.63,3782200
2018-12-21,47.07,47.81,45.77,45.95,45.16,8357700
2018-12-20,48.52,48.88,46.41,47.07,46.26,4759300
2018-12-19,49.37,49.98,48.35,48.78,47.94,4350600
2018-12-18,49.89,50.15,49.35,49.6,48.74,3560600
2018-12-17,49.84,50.11,48.53,49.39,48.54,5814200
2018-12-14,49.62,51.08,49.58,50.09,49.23,3998700
2018-12-13,50.88,51.0,49.36,50.34,49.47,6866700
2018-12-12,51.48,51.5,50.55,50.9,50.02,4137800
2018-12-11,51.58,51.61,50.68,51.08,50.2,2970900
2018-12-10,51.54,51.8,50.19,51.14,50.26,5006300
2018-12-07,53.23,53.39,51.14,51.36,50.47,6238300
2018-12-06,52.57,53.85,52.26,53.6,52.68,7603500
2018-12-04,53.62,54.17,52.13,52.8,51.89,5877100
2018-12-03,54.9,55.68,54.23,54.37,53.27,4041500
2018-11-30,53.43,54.66,53.3,54.61,53.51,4546900
2018-11-29,52.82,53.57,52.82,53.23,52.16,2929000
2018-11-28,53.05,53.08,52.17,53.08,52.01,3813600
2018-11-27,53.08,53.97,52.69,52.79,51.73,6216900
2018-11-26,53.05,53.48,52.47,52.76,51.7,4319700
2018-11-23,52.72,53.22,52.16,52.68,51.62,2216600
2018-11-21,51.8,53.21,51.74,52.25,51.2,2952800
2018-11-20,51.84,52.37,51.33,51.57,50.53,3373500
2018-11-19,52.75,52.84,52.08,52.39,51.33,3019300
2018-11-16,52.85,52.99,51.68,52.58,51.52,4770200
2018-11-15,52.0,53.5,51.73,53.23,52.16,5051700
2018-11-14,52.76,53.44,52.25,52.48,51.42,4346600
2018-11-13,52.1,53.07,52.09,52.73,51.67,6528700
2018-11-12,52.4,52.72,51.54,51.89,50.84,3946800
2018-11-09,52.78,53.51,52.12,52.49,51.43,4229900
2018-11-08,52.7,53.03,52.34,52.72,51.66,4634300
2018-11-07,52.1,53.31,51.95,52.88,51.81,4862500
2018-11-06,51.45,52.45,51.25,51.86,50.82,8061200
2018-11-05,51.67,51.78,51.06,51.42,50.38,6203800
2018-11-02,51.0,52.55,51.0,51.82,50.78,8458000
2018-11-01,49.3,51.04,49.3,50.95,49.92,6778600
2018-10-31,49.34,50.12,49.05,49.1,48.11,7568000
2018-10-30,47.36,49.18,47.25,49.15,48.16,8954900
2018-10-29,49.93,50.18,47.1,47.91,46.94,11202300
2018-10-26,49.9,50.18,48.33,49.58,48.58,10057900
2018-10-25,50.97,51.7,49.02,49.91,48.9,21643400
2018-10-24,57.76,57.79,54.36,54.59,53.49,6127800
2018-10-23,57.22,57.52,55.96,57.48,56.32,4253300
2018-10-22,58.14,58.53,57.16,57.87,56.7,4373000
2018-10-19,58.17,58.44,57.69,58.13,56.96,3757200
2018-10-18,59.16,59.16,57.77,57.96,56.79,3570600
2018-10-17,60.45,60.86,58.65,59.2,58.01,4664100
2018-10-16,57.8,59.14,57.51,58.94,57.75,4119800
2018-10-15,57.22,58.19,57.18,57.68,56.52,3324800
2018-10-12,57.94,58.23,56.72,57.38,56.22,4014100
2018-10-11,57.92,58.75,56.43,57.03,55.88,7140800
2018-10-10,59.36,59.38,56.88,57.33,56.18,7945400
2018-10-09,60.65,60.72,59.47,59.49,58.29,7852400
2018-10-08,60.9,61.07,60.16,60.62,59.4,3690700
2018-10-05,61.68,61.87,60.67,61.05,59.82,3998200
2018-10-04,61.67,61.97,61.22,61.58,60.34,2474800
2018-10-03,61.38,62.0,61.26,61.68,60.44,4420700
2018-10-02,61.48,61.83,60.59,61.18,59.95,4041300
2018-10-01,62.61,63.2,61.54,61.7,60.46,4257000
2018-09-28,62.45,63.01,61.92,62.45,61.19,3018000
2018-09-27,62.5,63.16,62.44,62.71,61.45,4007900
2018-09-26,61.93,62.37,61.82,62.09,60.84,2391400
2018-09-25,62.0,62.34,61.12,61.65,60.41,3864000
2018-09-24,63.34,63.39,61.65,62.06,60.81,4522100
2018-09-21,62.69,64.02,62.67,63.77,62.49,7797700
2018-09-20,63.38,63.63,62.42,62.5,61.24,4311100
2018-09-19,63.15,63.88,63.02,63.11,61.84,2756800
2018-09-18,63.0,63.23,62.11,63.05,61.78,2768700
2018-09-17,62.67,63.46,62.61,63.1,61.83,3644700
2018-09-14,62.22,62.56,62.03,62.43,61.17,2936400
2018-09-13,61.55,62.84,61.52,62.36,61.1,3968500
2018-09-12,62.95,63.0,61.25,61.37,60.13,5364300
2018-09-11,62.31,63.25,62.28,62.98,61.71,3074100
2018-09-10,61.9,62.72,61.63,62.51,61.25,3674800
2018-09-07,61.44,62.71,61.21,61.9,60.65,3836500
2018-09-06,61.4,61.75,60.66,61.03,59.8,2512500
2018-09-05,62.15,62.74,61.3,61.4,60.16,4870600
2018-09-04,61.43,62.55,61.13,61.99,60.74,5588200
2018-08-31,60.86,61.75,60.81,61.3,60.07,3292300
2018-08-30,61.05,61.41,60.54,60.82,59.59,3083500
2018-08-29,61.33,61.56,60.83,61.22,59.99,3136500
2018-08-28,61.03,61.53,60.8,61.33,60.09,4382000
2018-08-27,61.16,61.38,60.7,60.91,59.68,2706700
2018-08-24,60.49,61.07,59.93,60.99,59.76,2702000
2018-08-23,60.64,61.33,60.36,61.01,59.78,3031900
2018-08-22,60.81,61.0,60.27,60.61,59.39,2176900
2018-08-21,61.48,62.2,60.96,61.0,59.77,4150800
2018-08-20,59.95,62.05,59.89,61.63,60.23,6106000
2018-08-17,59.59,59.83,59.05,59.68,58.33,3166000
2018-08-16,60.55,60.96,59.33,59.52,58.17,5345000
2018-08-15,59.04,60.48,58.91,60.33,58.96,6499100
2018-08-14,58.94,59.84,58.93,59.09,57.75,3298100
2018-08-13,59.05,59.37,58.52,58.84,57.51,2972900
2018-08-10,58.78,59.09,58.3,58.99,57.65,3218700
2018-08-09,58.86,59.28,58.81,58.99,57.65,2763500
2018-08-08,58.77,59.33,58.61,58.82,57.49,4003800
2018-08-07,58.15,58.64,57.84,58.09,56.77,2557900
2018-08-06,57.21,57.92,57.1,57.79,56.48,2989000
2018-08-03,56.83,57.49,56.8,57.41,56.11,3826900
2018-08-02,56.21,56.76,55.61,56.69,55.4,3507500
2018-08-01,58.12,58.34,56.44,56.52,55.24,4292400
2018-07-31,58.14,59.33,58.11,58.16,56.84,5138600
2018-07-30,58.08,58.43,57.52,57.9,56.59,5492200
2018-07-27,56.59,58.43,56.51,58.38,57.06,8891400
2018-07-26,52.1,56.88,52.03,56.7,55.41,11997000
2018-07-25,52.0,52.62,51.66,52.29,51.1,5445700
2018-07-24,53.74,53.75,51.84,51.91,50.73,5782100
2018-07-23,53.26,53.71,52.78,53.56,52.34,3846100
2018-07-20,53.58,53.87,53.24,53.43,52.22,4674400
2018-07-19,54.02,54.1,53.41,53.78,52.56,4013500
2018-07-18,54.06,55.23,53.75,53.9,52.68,7258400
2018-07-17,52.91,53.72,52.91,53.22,52.01,3942600
2018-07-16,53.39,53.49,52.75,53.08,51.88,3713800
2018-07-13,52.67,53.25,52.63,53.09,51.89,3392100
